PITCode,SurveyDate,SurveyYear,FLength,Bin,Season,SampleNum,ScaleFinalAge,Aged,Age,Notes
3DD.0077B68099,4/22/2017,2017,148,140,Spring,17-69233,2:0,Aged,2,
3DD.00776FCC87,4/27/2017,2017,148,140,Spring,17-69244,2:0,Aged,2,
3DD.0077705842,5/7/2017,2017,148,140,Spring,,,Unaged,,
3DD.00776F2DAD,5/17/2017,2017,148,140,Spring,,,Unaged,,
3DD.00776F714A,5/17/2017,2017,148,140,Spring,17-69338,1:0,Aged,1,
3DD.007770CD08,5/6/2017,2017,149,140,Spring,,,Unaged,,
3DD.0077B6BA1F,4/11/2017,2017,150,150,Spring,,,Unaged,,
3DD.0077B6D8F7,4/19/2017,2017,150,150,Spring,17-69229,2:0,Aged,2,
3DD.00776FB55D,5/5/2017,2017,150,150,Spring,,,Unaged,,
3DD.00776FCE1F,5/6/2017,2017,150,150,Spring,,,Unaged,,
3DD.00776E893C,5/13/2017,2017,150,150,Spring,17-69311,2:0,Aged,2,
3DD.00777098B9,4/8/2017,2017,151,150,Spring,,,Unaged,,
3DD.0077B6AFF0,4/10/2017,2017,151,150,Spring,,,Unaged,,
3DD.0077B60EB5,4/14/2017,2017,151,150,Spring,,,Unaged,,
3DD.00776EADE7,5/17/2017,2017,151,150,Spring,,,Unaged,,
3DD.007770A6F4,5/22/2017,2017,151,150,Spring,,,Unaged,,
3DD.00776F9CC6,4/3/2017,2017,152,150,Spring,,,Unaged,,
3DD.00776F103D,5/1/2017,2017,152,150,Spring,,,Unaged,,
3DD.00776FFE4F,5/1/2017,2017,152,150,Spring,,,Unaged,,
3DD.0077700AA6,5/5/2017,2017,152,150,Spring,17-69269,2:0,Aged,2,
3DD.00776F37E1,5/7/2017,2017,152,150,Spring,,,Unaged,,
3DD.007770FBDC,5/13/2017,2017,152,150,Spring,,,Unaged,,
3DD.00776FC90B,4/25/2017,2017,153,150,Spring,,,Unaged,,
3DD.00776EC549,5/10/2017,2017,153,150,Spring,,,Unaged,,
3DD.00776EEA9A,5/10/2017,2017,153,150,Spring,,,Unaged,,
3DD.00776F1549,5/10/2017,2017,153,150,Spring,,,Unaged,,
3DD.007770561D,5/17/2017,2017,153,150,Spring,,,Unaged,,
3DD.007770BED2,5/17/2017,2017,153,150,Spring,,,Unaged,,
3DD.007770670D,4/9/2017,2017,154,150,Spring,,,Unaged,,
3DD.0077B6FE2C,4/19/2017,2017,154,150,Spring,,,Unaged,,
3DD.003BC9E1CD,5/4/2017,2017,154,150,Spring,,,Unaged,,
3DD.00776F0399,5/6/2017,2017,154,150,Spring,,,Unaged,,
3DD.00776EA751,5/7/2017,2017,154,150,Spring,17-69285,2:0,Aged,2,
3DD.0077706AE9,5/14/2017,2017,154,150,Spring,,,Unaged,,
3DD.00776EDB21,5/17/2017,2017,154,150,Spring,,,Unaged,,
3DD.0077B68452,4/19/2017,2017,155,150,Spring,,,Unaged,,
3DD.007770B09C,5/6/2017,2017,155,150,Spring,17-69275,2:0,Aged,2,
3DD.00777036CA,4/6/2017,2017,156,150,Spring,,,Unaged,,
3DD.0077704C7A,4/7/2017,2017,156,150,Spring,,,Unaged,,
3DD.003BC9E1C1,5/3/2017,2017,156,150,Spring,17-69258,2:0,Aged,2,
3DD.00776EC51B,4/7/2017,2017,157,150,Spring,17-69209,2:0,Aged,2,
3DD.0077B6F2BD,4/14/2017,2017,157,150,Spring,,,Unaged,,
3DD.007770B40E,4/27/2017,2017,157,150,Spring,,,Unaged,,
3DD.00776E91BE,4/23/2017,2017,158,150,Spring,,,Unaged,,
3DD.0077704D13,4/27/2017,2017,158,150,Spring,,,Unaged,,
3DD.00776F80E3,4/8/2017,2017,159,150,Spring,,,Unaged,,
3DD.0077ADE74A,4/16/2017,2017,159,150,Spring,,,Unaged,,
3DD.00776FA3DD,4/30/2017,2017,159,150,Spring,,,Unaged,,
3DD.007770DB14,5/1/2017,2017,159,150,Spring,,,Unaged,,
3DD.00776EE8F1,4/24/2017,2017,160,160,Spring,,,Unaged,,
3DD.00776FD62F,4/30/2017,2017,160,160,Spring,,,Unaged,,
3DD.00776FAC41,5/2/2017,2017,161,160,Spring,17-69252,2:0,Aged,2,
3DD.00776F2E1F,5/7/2017,2017,161,160,Spring,,,Unaged,,
3DD.00777027C6,5/2/2017,2017,162,160,Spring,,,Unaged,,
3DD.00776ECA73,4/4/2017,2017,163,160,Spring,,,Unaged,,
3DD.00776FB0B7,4/7/2017,2017,163,160,Spring,,,Unaged,,
3DD.00776FF04D,4/7/2017,2017,163,160,Spring,17-69205,2:0,Aged,2,
3DD.007770E2DD,4/9/2017,2017,163,160,Spring,,,Unaged,,
3DD.0077AF7868,4/10/2017,2017,164,160,Spring,,,Unaged,,
3DD.00776EE881,4/28/2017,2017,164,160,Spring,,,Unaged,,
3DD.00776F9A0F,5/5/2017,2017,164,160,Spring,17-69268,2:0,Aged,2,
3DD.0077B70613,4/10/2017,2017,165,160,Spring,,,Unaged,,
3DD.00777027EA,5/7/2017,2017,165,160,Spring,,,Unaged,,
3DD.0077B6B1A7,4/10/2017,2017,166,160,Spring,,,Unaged,,
3DD.00776E8FA7,4/7/2017,2017,167,160,Spring,,,Unaged,,
3DD.0077709C82,5/1/2017,2017,167,160,Spring,,,Unaged,,
3DD.003BC9E1AA,5/3/2017,2017,168,160,Spring,,,Unaged,,
3DD.00776EA33F,5/16/2017,2017,168,160,Spring,,,Unaged,,
3DD.0077B6BAAA,4/13/2017,2017,169,160,Spring,,,Unaged,,
3DD.0077B6F63F,4/15/2017,2017,169,160,Spring,17-69222,2:0,Aged,2,
3DD.0077B70B0A,4/16/2017,2017,169,160,Spring,17-69223,2:0,Aged,2,
3DD.0077AF44B1,4/14/2017,2017,170,170,Spring,17-69220,2:0,Aged,2,
3DD.00776ED977,4/25/2017,2017,170,170,Spring,17-69241,2:0,Aged,2,
3DD.007770B779,4/30/2017,2017,170,170,Spring,17-69246,2:0,Aged,2,
3DD.007770AC75,5/6/2017,2017,170,170,Spring,17-69281,2:0,Aged,2,
3DD.0077B6C29B,4/15/2017,2017,171,170,Spring,,,Unaged,,
3DD.0077704E7D,4/27/2017,2017,171,170,Spring,,,Unaged,,
3DD.00776EAA4B,5/7/2017,2017,171,170,Spring,,,Unaged,,
3DD.00776F65C7,5/7/2017,2017,171,170,Spring,,,Unaged,,
3DD.00776FA32E,4/25/2017,2017,172,170,Spring,,,Unaged,,
3DD.00776F5D7D,4/30/2017,2017,172,170,Spring,,,Unaged,,
3DD.0077703B59,5/6/2017,2017,172,170,Spring,,,Unaged,,
3DD.0077B6F390,4/17/2017,2017,173,170,Spring,,,Unaged,,
3DD.00776FE4AE,5/7/2017,2017,173,170,Spring,,,Unaged,,
3DD.0077B67F60,4/19/2017,2017,174,170,Spring,,,Unaged,,
3DD.0077709F12,5/6/2017,2017,178,170,Spring,,,Unaged,,
3DD.00776E900A,5/13/2017,2017,178,170,Spring,17-69317,2:0,Aged,2,
3DD.007770C253,4/5/2017,2017,179,170,Spring,,,Unaged,,
3DD.0077AF27AE,4/16/2017,2017,179,170,Spring,,,Unaged,,
3DD.0077B68B06,4/16/2017,2017,179,170,Spring,,,Unaged,,
3DD.00776F8DD0,4/24/2017,2017,179,170,Spring,17-69238,2:0,Aged,2,
3DD.0077B6785D,4/21/2017,2017,180,180,Spring,17-69232,2:0,Aged,2,
3DD.0077AE1E34,4/12/2017,2017,183,180,Spring,17-69216,2:0,Aged,2,
3DD.007770506C,4/23/2017,2017,186,180,Spring,,,Unaged,,
3DD.0077707E98,3/17/2018,2018,80,80,Spring,,,Unaged,,
3DD.00778C9975,3/28/2018,2018,80,80,Spring,,,Unaged,,
3DD.00778C94CA,4/7/2018,2018,80,80,Spring,,,Unaged,,
3DD.00778CBEEB,4/19/2018,2018,80,80,Spring,,,Unaged,,
3DD.00778CA0AB,5/2/2018,2018,80,80,Spring,,,Unaged,,
3DD.0077809059,5/5/2018,2018,80,80,Spring,,,Unaged,,
3DD.0077BC69B0,5/13/2018,2018,80,80,Spring,,,Unaged,,
3DD.0077AE1D44,5/14/2018,2018,80,80,Spring,,,Unaged,,
3DD.0077B41E26,5/17/2018,2018,80,80,Spring,18-67528,1:0,Aged,1,
3DD.0077B51679,5/18/2018,2018,80,80,Spring,,,Unaged,,
3DD.00778CF50D,4/26/2018,2018,81,80,Spring,,,Unaged,,
3DD.00778CE0B2,5/5/2018,2018,81,80,Spring,,,Unaged,,
3DD.0077B5EDDF,5/8/2018,2018,81,80,Spring,,,Unaged,,
3DD.003BCB0074,3/11/2018,2018,82,80,Spring,,,Unaged,,
3DD.003BCB008D,3/12/2018,2018,82,80,Spring,,,Unaged,,
3DD.00776FD5D1,3/13/2018,2018,82,80,Spring,,,Unaged,,
3DD.007780320A,4/25/2018,2018,82,80,Spring,,,Unaged,,
3DD.0077AE3A40,5/8/2018,2018,82,80,Spring,,,Unaged,,
3DD.0077ADC862,5/9/2018,2018,82,80,Spring,,,Unaged,,
3DD.0077AE6C70,5/11/2018,2018,82,80,Spring,,,Unaged,,
3DD.0077AE725B,5/11/2018,2018,82,80,Spring,,,Unaged,,
3DD.0077B439EB,5/17/2018,2018,82,80,Spring,,,Unaged,,
3DD.0077B48508,5/21/2018,2018,82,80,Spring,,,Unaged,,
3DD.00776FE8F0,3/20/2018,2018,83,80,Spring,,,Unaged,,
3DD.00778032EC,4/30/2018,2018,83,80,Spring,,,Unaged,,
3DD.00778CAE74,5/6/2018,2018,83,80,Spring,18-67490,1:0,Aged,1,
3DD.0077AE6138,5/12/2018,2018,83,80,Spring,,,Unaged,,
3DD.0077AE399D,5/13/2018,2018,83,80,Spring,,,Unaged,,
3DD.0077B48493,5/19/2018,2018,83,80,Spring,,,Unaged,,
3DD.003BCB0041,3/12/2018,2018,84,80,Spring,,,Unaged,,
3DD.003BCB0043,3/13/2018,2018,84,80,Spring,18-67451,1:0,Aged,1,
3DD.0077805C25,4/22/2018,2018,84,80,Spring,18-67465,2:0,Aged,2,
3DD.00778D0A11,4/23/2018,2018,84,80,Spring,,,Unaged,,
3DD.0077AEDBDB,5/10/2018,2018,84,80,Spring,,,Unaged,,
3DD.0077ADB8FD,5/11/2018,2018,84,80,Spring,,,Unaged,,
3DD.0077AED847,5/12/2018,2018,84,80,Spring,,,Unaged,,
3DD.0077B6F996,5/13/2018,2018,84,80,Spring,18-67510,1:0,Aged,1,
3DD.0077AEC5A4,5/14/2018,2018,84,80,Spring,,,Unaged,,
3DD.0077AE71E3,5/14/2018,2018,84,80,Spring,,,Unaged,,
3DD.00778CA255,4/24/2018,2018,85,80,Spring,,,Unaged,,
3DD.00778C9F4E,5/4/2018,2018,85,80,Spring,,,Unaged,,
3DD.007780845E,5/5/2018,2018,85,80,Spring,,,Unaged,,
3DD.0077804BF3,5/6/2018,2018,85,80,Spring,,,Unaged,,
3DD.00778CAE38,5/6/2018,2018,85,80,Spring,,,Unaged,,
3DD.0077AE95F1,5/11/2018,2018,85,80,Spring,,,Unaged,,
3DD.0077B4C417,5/23/2018,2018,85,80,Spring,,,Unaged,,
3DD.003BCB0052,3/12/2018,2018,86,80,Spring,,,Unaged,,
3DD.003BCB005F,3/12/2018,2018,86,80,Spring,,,Unaged,,
3DD.00776E94D6,3/14/2018,2018,86,80,Spring,,,Unaged,,
3DD.0077704661,3/14/2018,2018,86,80,Spring,,,Unaged,,
3DD.00778CF5D4,3/29/2018,2018,86,80,Spring,,,Unaged,,
3DD.00778084E5,4/25/2018,2018,86,80,Spring,,,Unaged,,
3DD.00778CE3B6,4/27/2018,2018,86,80,Spring,,,Unaged,,
3DD.00778D2129,5/7/2018,2018,86,80,Spring,,,Unaged,,
3DD.0077AE6CE1,5/12/2018,2018,86,80,Spring,,,Unaged,,
3DD.0077AE733D,5/13/2018,2018,86,80,Spring,,,Unaged,,
3DD.0077B45309,5/16/2018,2018,86,80,Spring,18-67523,1:0,Aged,1,
3DD.00778D09CD,4/24/2018,2018,87,80,Spring,,,Unaged,,
3DD.00778CFA5D,4/29/2018,2018,87,80,Spring,,,Unaged,,
3DD.00778CDFB9,5/3/2018,2018,87,80,Spring,,,Unaged,,
3DD.007780998F,5/3/2018,2018,87,80,Spring,,,Unaged,,
3DD.00778098F7,5/5/2018,2018,87,80,Spring,,,Unaged,,
3DD.00778CE3F8,5/5/2018,2018,87,80,Spring,,,Unaged,,
3DD.00778D21A4,5/6/2018,2018,87,80,Spring,,,Unaged,,
3DD.00777F6743,5/7/2018,2018,87,80,Spring,,,Unaged,,
3DD.0077AE02DB,5/9/2018,2018,87,80,Spring,,,Unaged,,
3DD.0077AEC8C8,5/9/2018,2018,87,80,Spring,,,Unaged,,
3DD.0077ADDCD4,5/10/2018,2018,87,80,Spring,,,Unaged,,
3DD.0077ADBE13,5/11/2018,2018,87,80,Spring,,,Unaged,,
3DD.0077ADFC57,5/12/2018,2018,87,80,Spring,,,Unaged,,
3DD.0077BCA477,5/13/2018,2018,87,80,Spring,,,Unaged,,
3DD.0077B5E7B2,5/14/2018,2018,87,80,Spring,18-67512,1:0,Aged,1,
3DD.0077AE0338,5/14/2018,2018,87,80,Spring,,,Unaged,,
3DD.0077B41EA5,5/15/2018,2018,87,80,Spring,,,Unaged,,
3DD.0077B437FB,5/16/2018,2018,87,80,Spring,,,Unaged,,
3DD.0077B4D205,5/17/2018,2018,87,80,Spring,,,Unaged,,
3DD.0077B4FBCE,5/17/2018,2018,87,80,Spring,,,Unaged,,
3DD.0077805909,4/28/2018,2018,88,80,Spring,,,Unaged,,
3DD.0077808524,5/4/2018,2018,88,80,Spring,18-67482,1:0,Aged,1,
3DD.00778CC9CD,5/4/2018,2018,88,80,Spring,,,Unaged,,
3DD.00778090A7,5/6/2018,2018,88,80,Spring,,,Unaged,,
3DD.00778C92BF,5/6/2018,2018,88,80,Spring,,,Unaged,,
3DD.00778CF2A8,5/6/2018,2018,88,80,Spring,,,Unaged,,
3DD.0077ADEC2B,5/9/2018,2018,88,80,Spring,,,Unaged,,
3DD.00776F83FE,3/15/2018,2018,89,80,Spring,18-67453,2:0,Aged,2,
3DD.00778CC94E,5/5/2018,2018,89,80,Spring,,,Unaged,,
3DD.00778024D0,5/7/2018,2018,89,80,Spring,,,Unaged,,
3DD.0077ADC495,5/9/2018,2018,89,80,Spring,,,Unaged,,
3DD.0077B5D924,5/12/2018,2018,89,80,Spring,,,Unaged,,
3DD.0077B4888A,5/17/2018,2018,89,80,Spring,,,Unaged,,
3DD.0077B438B8,5/18/2018,2018,89,80,Spring,,,Unaged,,
3DD.0077B52023,5/21/2018,2018,89,80,Spring,,,Unaged,,
3DD.00778C95C1,4/22/2018,2018,90,90,Spring,,,Unaged,,
3DD.00778C8C2F,4/26/2018,2018,90,90,Spring,,,Unaged,,
3DD.0077802FA2,4/29/2018,2018,90,90,Spring,18-67473,1:0,Aged,1,
3DD.00778024E2,4/29/2018,2018,90,90,Spring,,,Unaged,,
3DD.00778D0C29,5/6/2018,2018,90,90,Spring,,,Unaged,,
3DD.00778CA8F4,5/8/2018,2018,90,90,Spring,,,Unaged,,
3DD.0077AE0BB6,5/8/2018,2018,90,90,Spring,18-67496,1:0,Aged,1,
3DD.0077AEE836,5/9/2018,2018,90,90,Spring,18-67499,1:0,Aged,1,
3DD.0077AE3D7A,5/12/2018,2018,90,90,Spring,,,Unaged,,
3DD.0077ADC2B6,5/13/2018,2018,90,90,Spring,,,Unaged,,
3DD.0077BC59CA,5/14/2018,2018,90,90,Spring,18-67515,1:0,Aged,1,
3DD.0077B405EF,5/15/2018,2018,90,90,Spring,,,Unaged,,
3DD.0077B47AC5,5/15/2018,2018,90,90,Spring,18-67520,1:0,Aged,1,
3DD.0077B46C86,5/15/2018,2018,90,90,Spring,,,Unaged,,
3DD.0077B4DE96,5/17/2018,2018,90,90,Spring,18-67524,1:0,Aged,1,
3DD.0077B4D340,5/17/2018,2018,90,90,Spring,,,Unaged,,
3DD.0077B446B9,5/17/2018,2018,90,90,Spring,,,Unaged,,
3DD.0077B4ED8E,5/17/2018,2018,90,90,Spring,,,Unaged,,
3DD.0077B443F6,5/18/2018,2018,90,90,Spring,,,Unaged,,
3DD.0077B4442D,5/18/2018,2018,90,90,Spring,,,Unaged,,
3DD.00778D0876,3/30/2018,2018,91,90,Spring,,,Unaged,,
3DD.00778CE10A,4/1/2018,2018,91,90,Spring,18-67458,1:0,Aged,1,
3DD.00778C9FAC,4/21/2018,2018,91,90,Spring,,,Unaged,,
3DD.00778C8B99,5/2/2018,2018,91,90,Spring,,,Unaged,,
3DD.00778CE7A5,5/2/2018,2018,91,90,Spring,,,Unaged,,
3DD.00778CB64A,5/5/2018,2018,91,90,Spring,,,Unaged,,
3DD.0077AEB6A3,5/12/2018,2018,91,90,Spring,,,Unaged,,
3DD.0077B4D3C3,5/15/2018,2018,91,90,Spring,,,Unaged,,
3DD.0077B40595,5/16/2018,2018,91,90,Spring,,,Unaged,,
3DD.0077B42A9D,5/17/2018,2018,91,90,Spring,,,Unaged,,
3DD.0077B41BA5,5/17/2018,2018,91,90,Spring,,,Unaged,,
3DD.0077B436C0,5/17/2018,2018,91,90,Spring,,,Unaged,,
3DD.0077B40F6F,5/25/2018,2018,91,90,Spring,,,Unaged,,
3DD.0077B4125B,5/26/2018,2018,91,90,Spring,,,Unaged,,
3DD.00778C9D1C,4/26/2018,2018,92,90,Spring,,,Unaged,,
3DD.00778CECF0,4/26/2018,2018,92,90,Spring,,,Unaged,,
3DD.00778CDE63,4/30/2018,2018,92,90,Spring,,,Unaged,,
3DD.00778CFD83,5/4/2018,2018,92,90,Spring,,,Unaged,,
3DD.00778D134D,5/4/2018,2018,92,90,Spring,,,Unaged,,
3DD.0077804D4B,5/6/2018,2018,92,90,Spring,,,Unaged,,
3DD.0077ADFD83,5/10/2018,2018,92,90,Spring,,,Unaged,,
3DD.0077B41AE7,5/17/2018,2018,92,90,Spring,,,Unaged,,
3DD.0077B45FBA,5/19/2018,2018,92,90,Spring,,,Unaged,,
3DD.00778CD96F,4/29/2018,2018,93,90,Spring,,,Unaged,,
3DD.00778CDEB2,4/30/2018,2018,93,90,Spring,18-67475,1:0,Aged,1,
3DD.00778CCA69,5/6/2018,2018,93,90,Spring,,,Unaged,,
3DD.0077802269,5/7/2018,2018,93,90,Spring,,,Unaged,,
3DD.0077AE4399,5/8/2018,2018,93,90,Spring,,,Unaged,,
3DD.0077AE9A07,5/10/2018,2018,93,90,Spring,18-67502,1:0,Aged,1,
3DD.0077AE530A,5/13/2018,2018,93,90,Spring,,,Unaged,,
3DD.0077B3F543,5/19/2018,2018,93,90,Spring,,,Unaged,,
3DD.0077B484CD,5/22/2018,2018,93,90,Spring,18-67537,1:0,Aged,1,
3DD.00778CF0ED,4/26/2018,2018,94,90,Spring,,,Unaged,,
3DD.00778CE2B4,5/1/2018,2018,94,90,Spring,,,Unaged,,
3DD.00778C8A91,5/7/2018,2018,94,90,Spring,,,Unaged,,
3DD.0077AE85C2,5/14/2018,2018,94,90,Spring,,,Unaged,,
3DD.0077AE67CE,5/14/2018,2018,94,90,Spring,,,Unaged,,
3DD.0077AED1AF,5/14/2018,2018,94,90,Spring,,,Unaged,,
3DD.0077B454EA,5/17/2018,2018,94,90,Spring,,,Unaged,,
3DD.0077B40EB9,5/18/2018,2018,94,90,Spring,,,Unaged,,
3DD.0077B41D2E,5/19/2018,2018,94,90,Spring,,,Unaged,,
3DD.0077B4371B,5/21/2018,2018,94,90,Spring,,,Unaged,,
3DD.0077B41DEB,5/25/2018,2018,94,90,Spring,18-67541,1:0,Aged,1,
3DD.0077B44526,5/26/2018,2018,94,90,Spring,,,Unaged,,
3DD.00778C94FE,4/25/2018,2018,95,90,Spring,,,Unaged,,
3DD.00778C9C9F,4/30/2018,2018,95,90,Spring,,,Unaged,,
3DD.00778CAF3B,5/3/2018,2018,95,90,Spring,,,Unaged,,
3DD.00778C96F9,5/4/2018,2018,95,90,Spring,,,Unaged,,
3DD.00778CE81D,5/5/2018,2018,95,90,Spring,,,Unaged,,
3DD.0077ADD5C2,5/8/2018,2018,95,90,Spring,,,Unaged,,
3DD.0077ADC413,5/13/2018,2018,95,90,Spring,,,Unaged,,
3DD.0077AE6A83,5/14/2018,2018,95,90,Spring,,,Unaged,,
3DD.0077AE3EEF,5/14/2018,2018,95,90,Spring,,,Unaged,,
3DD.0077B41183,5/15/2018,2018,95,90,Spring,,,Unaged,,
3DD.0077B46CC7,5/16/2018,2018,95,90,Spring,,,Unaged,,
3DD.0077B4049C,5/18/2018,2018,95,90,Spring,,,Unaged,,
3DD.0077B40444,5/18/2018,2018,95,90,Spring,,,Unaged,,
3DD.0077B4EE2E,5/22/2018,2018,95,90,Spring,,,Unaged,,
3DD.0077B42CEC,5/25/2018,2018,95,90,Spring,,,Unaged,,
3DD.00778D15F3,4/22/2018,2018,96,90,Spring,,,Unaged,,
3DD.00778CA112,5/3/2018,2018,96,90,Spring,,,Unaged,,
3DD.00778CD600,5/4/2018,2018,96,90,Spring,,,Unaged,,
3DD.00778CC3D4,5/5/2018,2018,96,90,Spring,,,Unaged,,
3DD.00778057D5,5/6/2018,2018,96,90,Spring,,,Unaged,,
3DD.0077AE602D,5/8/2018,2018,96,90,Spring,18-67495,1:0,Aged,1,
3DD.0077ADFD7D,5/8/2018,2018,96,90,Spring,,,Unaged,,
3DD.0077AEAFB4,5/13/2018,2018,96,90,Spring,,,Unaged,,
3DD.0077B429F7,5/15/2018,2018,96,90,Spring,,,Unaged,,
3DD.0077B462E9,5/15/2018,2018,96,90,Spring,,,Unaged,,
3DD.0077B4470D,5/16/2018,2018,96,90,Spring,,,Unaged,,
3DD.0077B46FEE,5/21/2018,2018,96,90,Spring,,,Unaged,,
3DD.0077B47B82,5/23/2018,2018,96,90,Spring,,,Unaged,,
3DD.0077800F30,4/27/2018,2018,97,90,Spring,,,Unaged,,
3DD.00778CA0AE,4/30/2018,2018,97,90,Spring,,,Unaged,,
3DD.00778CCC97,4/30/2018,2018,97,90,Spring,18-67476,1:0,Aged,1,
3DD.00778CD8CB,5/1/2018,2018,97,90,Spring,,,Unaged,,
3DD.0077804DC0,5/4/2018,2018,97,90,Spring,18-67484,1:0,Aged,1,
3DD.00778CB0F6,5/5/2018,2018,97,90,Spring,18-67485,1:0,Aged,1,
3DD.00778C9C5B,5/5/2018,2018,97,90,Spring,,,Unaged,,
3DD.00778D18CA,5/6/2018,2018,97,90,Spring,18-67491,1:0,Aged,1,
3DD.00778C965E,5/6/2018,2018,97,90,Spring,,,Unaged,,
3DD.00778CAD9B,5/7/2018,2018,97,90,Spring,,,Unaged,,
3DD.00778CF1DA,5/7/2018,2018,97,90,Spring,,,Unaged,,
3DD.00778D14D6,5/7/2018,2018,97,90,Spring,,,Unaged,,
3DD.00778CA4D8,5/7/2018,2018,97,90,Spring,,,Unaged,,
3DD.0077B690CB,5/10/2018,2018,97,90,Spring,,,Unaged,,
3DD.0077B3FA60,5/15/2018,2018,97,90,Spring,18-67519,1:0,Aged,1,
3DD.0077B3FA63,5/15/2018,2018,97,90,Spring,,,Unaged,,
3DD.0077B3F4BB,5/17/2018,2018,97,90,Spring,18-67526,1:0,Aged,1,
3DD.0077B52992,5/17/2018,2018,97,90,Spring,,,Unaged,,
3DD.0077B47877,5/18/2018,2018,97,90,Spring,,,Unaged,,
3DD.0077B44481,5/19/2018,2018,97,90,Spring,18-67533,1:0,Aged,1,
3DD.00778D1C51,5/6/2018,2018,98,90,Spring,,,Unaged,,
3DD.0077ADF26C,5/14/2018,2018,98,90,Spring,,,Unaged,,
3DD.0077AE1223,5/14/2018,2018,98,90,Spring,,,Unaged,,
3DD.0077B41EBF,5/16/2018,2018,98,90,Spring,18-67522,1:0,Aged,1,
3DD.0077B4F869,5/17/2018,2018,98,90,Spring,,,Unaged,,
3DD.0077B50A36,5/23/2018,2018,98,90,Spring,,,Unaged,,
3DD.00778CC70C,4/23/2018,2018,99,90,Spring,,,Unaged,,
3DD.00778CA8A8,4/30/2018,2018,99,90,Spring,,,Unaged,,
3DD.0077AED0D7,5/9/2018,2018,99,90,Spring,,,Unaged,,
3DD.0077AEDCD0,5/10/2018,2018,99,90,Spring,,,Unaged,,
3DD.0077AEC83A,5/11/2018,2018,99,90,Spring,,,Unaged,,
3DD.0077AE448B,5/12/2018,2018,99,90,Spring,,,Unaged,,
3DD.0077AEE94D,5/12/2018,2018,99,90,Spring,18-67505,1:0,Aged,1,
3DD.0077B46ED3,5/17/2018,2018,99,90,Spring,,,Unaged,,
3DD.0077B3FC51,5/17/2018,2018,99,90,Spring,18-67527,1:0,Aged,1,
3DD.0077B43941,5/17/2018,2018,99,90,Spring,,,Unaged,,
3DD.0077B483C9,5/18/2018,2018,99,90,Spring,,,Unaged,,
3DD.0077B41E0D,5/19/2018,2018,99,90,Spring,,,Unaged,,
3DD.0077B455E6,5/22/2018,2018,99,90,Spring,,,Unaged,,
3DD.0077804B26,4/26/2018,2018,100,100,Spring,,,Unaged,,
3DD.00778C9704,5/1/2018,2018,100,100,Spring,,,Unaged,,
3DD.0077AEE81A,5/9/2018,2018,100,100,Spring,,,Unaged,,
3DD.0077ADFC93,5/12/2018,2018,100,100,Spring,,,Unaged,,
3DD.0077AE9584,5/13/2018,2018,100,100,Spring,,,Unaged,,
3DD.0077B6004A,5/13/2018,2018,100,100,Spring,18-67511,1:0,Aged,1,
3DD.0077AE152F,5/15/2018,2018,100,100,Spring,,,Unaged,,
3DD.0077B41D62,5/15/2018,2018,100,100,Spring,18-67521,1:0,Aged,1,
3DD.0077B4B93F,5/21/2018,2018,100,100,Spring,18-67534,1:0,Aged,1,
3DD.0077B4527A,5/21/2018,2018,100,100,Spring,18-67536,1:0,Aged,1,
3DD.0077B4793D,5/23/2018,2018,100,100,Spring,,,Unaged,,
3DD.0077B43C43,5/24/2018,2018,100,100,Spring,,,Unaged,,
3DD.00778D15A7,5/3/2018,2018,101,100,Spring,,,Unaged,,
3DD.00778D22CB,5/6/2018,2018,101,100,Spring,,,Unaged,,
3DD.00778C9888,5/7/2018,2018,101,100,Spring,,,Unaged,,
3DD.00778CBE02,5/8/2018,2018,101,100,Spring,,,Unaged,,
3DD.0077AE7939,5/10/2018,2018,101,100,Spring,,,Unaged,,
3DD.0077AED1A1,5/14/2018,2018,101,100,Spring,18-67513,1:0,Aged,1,
3DD.0077B4FC71,5/18/2018,2018,101,100,Spring,18-67531,1:0,Aged,1,
3DD.0077B41F1E,5/21/2018,2018,101,100,Spring,,,Unaged,,
3DD.00778C98F1,3/31/2018,2018,102,100,Spring,,,Unaged,,
3DD.00778C92B2,4/23/2018,2018,102,100,Spring,,,Unaged,,
3DD.00778CCBF0,5/5/2018,2018,102,100,Spring,,,Unaged,,
3DD.00778CA0E3,5/6/2018,2018,102,100,Spring,,,Unaged,,
3DD.00778CA445,5/7/2018,2018,102,100,Spring,,,Unaged,,
3DD.0077AE7F0F,5/11/2018,2018,102,100,Spring,,,Unaged,,
3DD.0077AE06DD,5/12/2018,2018,102,100,Spring,,,Unaged,,
3DD.0077B4FC31,5/17/2018,2018,102,100,Spring,,,Unaged,,
3DD.0077B46D14,5/21/2018,2018,102,100,Spring,,,Unaged,,
3DD.0077B4EC1B,5/23/2018,2018,102,100,Spring,,,Unaged,,
3DD.0077B405BC,5/31/2018,2018,102,100,Spring,,,Unaged,,
3DD.00778D1BB5,5/2/2018,2018,103,100,Spring,,,Unaged,,
3DD.00778CFCC0,5/7/2018,2018,103,100,Spring,18-67493,1:0,Aged,1,
3DD.0077ADEF56,5/11/2018,2018,103,100,Spring,,,Unaged,,
3DD.0077AE8795,5/14/2018,2018,103,100,Spring,,,Unaged,,
3DD.0077B4ED07,5/15/2018,2018,103,100,Spring,18-67518,1:0,Aged,1,
